2737,,,,,,,,,,,,,,
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes,Radius,Diameter,Avg Diameter
861,-0.55871373,-0.73971999,-0.26869059,0.26164612,1.7225894,2.3727176,6.1579566,3,1,1,2000,7.815926418,15.63185284,
862,-0.73684049,-0.24203964,0.45533144,0.43721405,2.5347643,2.5362022,1.6640667,2,1,0,1000,6.203504909,12.40700982,
863,-0.23838334,0.65810734,0.50048655,0.50949121,0.1884027,1.398793,3.9724131,1,1,0,1000,6.203504909,12.40700982,
864,0.83948117,0.36121219,0.39090443,0.10950281,2.2502573,2.3055518,1.4375881,12,1,1,69000,25.44408438,50.88816876,
865,-0.94492733,-0.24916543,0.052180551,0.20568426,3.0363808,1.2480482,0.35513675,4,1,0,18000,16.2577821,32.51556421,
866,0.1896366,0.35373753,0.90274203,0.15480486,3.1018791,1.1461595,3.5713332,6,1,0,3000,8.947002289,17.89400458,
867,0.48315176,-0.42263871,0.3831549,0.66417861,3.0185759,2.5603302,0.24794608,9,1,0,19000,16.55344273,33.10688545,
868,-0.42627418,-0.6945622,0.40878877,0.41081068,5.8569398,1.3921388,3.1900146,2,1,0,1000,6.203504909,12.40700982,
869,0.098848604,0.80498993,-0.51704025,0.27365941,3.5741,1.1286088,3.6963713,13,1,0,82000,26.95101222,53.90202445,
870,-0.5964601,-0.67966884,-0.191072,0.38180774,0.55704677,1.4500442,1.4857339,4,1,0,14000,14.95132937,29.90265873,
871,0.22999565,-0.86929601,0.43683556,0.024519179,5.5908508,1.1925879,6.2637181,14,1,0,154000,33.25145884,66.50291768,
872,-0.76415014,-0.24992451,0.33222947,0.49318954,6.0064702,1.8679243,5.3742785,41,1,1,1035000,62.75050812,125.5010162,
873,0.3218199,0.79637164,0.061553676,0.50836539,4.3808951,1.0190264,4.624002,20,1,0,190000,35.66331125,71.3266225,
874,-0.086968787,-0.11984018,-0.097903043,0.9841187,1.042182,0.29723647,5.4393167,5,1,1,29000,19.05913251,38.11826502,
875,0.60464209,-0.24154186,-0.49257213,0.57744104,3.5882733,0.94756758,0.49937683,33,1,0,756000,56.51248378,113.0249676,
876,-0.30660048,0.5440383,-0.73156083,0.27356389,0.15535164,1.3489439,2.2705493,5,1,1,79000,26.61824965,53.23649931,
877,-0.36454207,0.35783654,-0.8047955,0.30226853,0.43539762,1.0722786,1.9876294,7,1,1,66000,25.06985231,50.13970461,
878,0.55755037,-0.64613521,-0.3248229,0.40759912,3.5056262,2.2028732,4.231462,1,1,0,1000,6.203504909,12.40700982,
879,-0.42627418,-0.6945622,0.40878877,0.41081068,0.97769302,1.9418194,0.69234031,3,1,0,2000,7.815926418,15.63185284,
880,-0.064837955,-0.74115092,-0.018745674,0.6679371,3.8305938,3.0892596,1.3834146,15,1,0,89000,27.69706812,55.39413624,
881,0.002191152,0.51365954,0.85634005,0.053204533,3.1993773,1.0789002,0.066316038,7,1,1,35000,20.29207591,40.58415183,
882,-0.75687057,0.21565847,0.077810064,0.61203265,0.99881572,1.9680468,1.4022027,2,1,0,1000,6.203504909,12.40700982,
883,-0.095671065,0.5381543,-0.69107795,0.47291464,5.8590026,1.1565785,2.3655336,11,1,1,105000,29.26623777,58.53247553,
884,-0.40267807,-0.43872207,0.79558235,0.11145375,5.6797843,1.2757893,4.0233641,27,1,1,669000,54.2557581,108.5115162,
885,-0.69251108,-0.49778891,-0.50294971,0.14027195,4.4472504,1.4609935,5.6720781,3,1,0,1000,6.203504909,12.40700982,
886,-0.4056223,0.11144903,0.57097614,0.70500773,5.6758838,1.7507368,0.87969631,27,1,0,391000,45.36240267,90.72480534,
887,-0.041535866,-0.7336815,0.1163241,0.66817272,2.5171421,2.8173819,1.4964659,30,1,0,618000,52.84046392,105.6809278,
888,0.035068028,0.83738154,-0.32650277,0.43698785,5.3122206,1.9876386,2.2543354,3,1,1,1000,6.203504909,12.40700982,
889,-0.42767859,-0.7415064,-0.50473535,0.11181029,1.7652625,2.4984612,1.227155,19,1,0,212000,36.98983697,73.97967394,
890,-0.30752638,0.4408716,-0.047845375,0.84188515,5.3782334,1.1350142,1.0184921,1,1,1,2000,7.815926418,15.63185284,
891,-0.045619894,0.43199757,0.88142306,0.18544641,1.9300917,2.1949508,1.7369367,4,1,0,6000,11.27251652,22.54503304,
892,0.83068627,0.3434054,0.061942175,0.4338159,0.88724852,2.523855,0.4035967,17,1,0,126000,31.10001835,62.2000367,
893,-0.96854627,0.23188737,0.017158477,0.088610813,5.8569193,2.9608331,0.043722898,8,1,1,35000,20.29207591,40.58415183,
894,-0.68074912,0.003103584,0.11492162,0.7234391,0.004232635,1.5726631,3.5491991,2,1,0,2000,7.815926418,15.63185284,
895,0.34291556,0.53064007,-0.47543797,0.6121999,0.65020925,1.746188,4.6598439,5,1,0,16000,15.63185284,31.26370567,
896,0.45994142,-0.39747459,-0.52159613,0.59866965,6.0669203,1.6314929,2.9565954,23,1,0,254000,39.28695497,78.57390995,
897,0.32314932,-0.87226373,0.35320961,0.09986756,5.8174567,2.2229695,0.43442091,2,1,0,1000,6.203504909,12.40700982,
898,0.25694573,0.18624502,0.08264222,0.94470203,3.6815395,0.64585847,2.4271305,4,1,1,8000,12.40700982,24.81401964,
899,0.1160804,0.9323597,-0.13131475,0.31620741,0.73032123,2.4983609,5.8809867,22,1,0,101000,28.88978134,57.77956269,
900,-0.73911273,0.20268208,0.31149119,0.56178784,0.18583672,2.3606405,4.1174583,5,1,0,4000,9.847450218,19.69490044,
901,0.1328963,0.48266584,-0.77353925,0.38859922,2.7690735,2.5301068,4.6564689,10,1,0,45000,22.06520508,44.13041015,
902,0.29211968,-0.86413729,-0.3417342,0.22616504,0.19748411,2.3083084,2.925705,13,1,0,41000,21.39103258,42.78206516,
903,0.15230691,0.81809098,-0.15584339,0.5322054,4.8131847,1.9659396,2.0397246,4,1,1,14000,14.95132937,29.90265873,
904,0.55138648,-0.44269866,0.60355121,0.36839756,1.4423195,1.5708147,2.7953119,7,1,1,35000,20.29207591,40.58415183,
905,0.2328027,-0.82369322,0.40582705,0.3203696,4.0880823,2.27126,3.1306319,10,1,0,29000,19.05913251,38.11826502,
906,-0.31345341,-0.39799589,0.84931386,0.14836513,4.1564064,2.3620753,2.3963263,1,1,0,1000,6.203504909,12.40700982,
907,0.39635581,0.38174731,-0.77141351,0.31951886,5.086328,1.1654444,3.5530763,12,1,1,89000,27.69706812,55.39413624,
908,-0.31825119,-0.76071405,-0.1697229,0.53965217,3.3022923,2.5808246,4.0545316,6,1,0,11000,13.79647141,27.59294282,
909,-0.048564706,0.46253097,-0.60695428,0.64444786,2.0508704,1.4518933,5.8126969,39,1,0,1061000,63.27161572,126.5432314,
910,-0.067293413,-0.016392019,0.94185847,0.32879409,4.1587124,2.0347652,5.2461519,1,1,0,1000,6.203504909,12.40700982,
911,0.15440239,-0.48085761,-0.54120815,0.67233151,2.5592604,1.0588536,5.0794559,4,1,1,18000,16.2577821,32.51556421,
912,-0.40627879,0.61158228,0.63232768,0.24711625,4.1005144,1.6490668,6.0693717,3,1,1,2000,7.815926418,15.63185284,
913,0.60377347,0.4235166,0.2209442,0.63818097,0.27759695,0.71807069,4.2792397,18,1,0,171000,34.43254843,68.86509686,
914,0.19173151,-0.94837254,-0.22275409,0.11920235,1.4614741,0.25757706,6.0522881,5,1,0,13000,14.58651628,29.17303256,
915,-0.73684049,-0.24203964,0.45533144,0.43721405,5.2325187,2.1774259,4.1445603,13,1,0,38000,20.85603094,41.71206188,
916,-0.31859988,-0.36143619,0.12606862,0.86715901,4.7436538,2.5241134,2.3952966,1,1,0,2000,7.815926418,15.63185284,
917,0.48141238,-0.21525113,0.65164661,0.54522091,1.8470476,1.1109413,2.6879673,13,1,1,74000,26.0444008,52.0888016,
918,-0.32387501,-0.21423461,0.34050083,0.85631055,0.20593081,0.79761308,5.3203192,4,1,1,11000,13.79647141,27.59294282,
919,-0.7153101,-0.31107983,0.078919433,0.62075156,4.4323015,1.9576715,5.4595108,9,1,0,22000,17.38246474,34.76492949,
920,0.83461499,-0.4510197,-0.21665275,0.23034889,1.146826,2.9455838,0.44840294,8,1,0,17000,15.95095797,31.90191594,
921,-0.37561747,-0.40724215,0.82844406,0.08213257,5.6369796,1.174363,3.9854345,10,1,1,67000,25.19583358,50.39166716,
922,-0.54809368,0.48402071,0.65240014,0.19922693,4.2853713,1.6402174,5.7321682,6,1,1,25000,18.13915839,36.27831679,
923,-0.37846211,0.52792275,-0.25664109,0.71568102,5.5144787,2.1226742,5.5278811,24,1,0,194000,35.91184409,71.82368817,
924,-0.47459173,-0.27255505,-0.60698259,0.57623655,1.3326807,1.1582396,0.29007405,2,1,1,7000,11.86687798,23.73375597,
925,-0.61963302,-0.32125154,0.6772697,0.23271911,4.7424536,1.9857396,2.0695322,12,1,0,40000,21.21568836,42.43137672,
926,0.3546963,0.67561722,0.51894897,0.38525832,3.2589638,1.2118878,1.7215147,9,1,0,17000,15.95095797,31.90191594,
927,0.22356628,-0.3994306,0.057376929,0.8872323,5.2875762,1.0992548,4.9944139,21,1,0,316000,42.2538375,84.507675,
928,0.72582191,0.56184012,-0.27535912,0.28582448,0.78823858,1.321311,0.83455008,11,1,0,47000,22.3873703,44.77474061,
929,-0.10773297,-0.17878346,0.40383568,0.89070022,0.09116286,1.6357678,3.1613715,2,1,0,2000,7.815926418,15.63185284,
930,-0.71412098,-0.52060741,-0.44659239,0.1398371,2.3291767,2.0882061,2.4758155,10,1,0,28000,18.83749459,37.67498919,
931,0.83461499,-0.4510197,-0.21665275,0.23034889,5.6494455,1.3868273,5.8568759,1,1,0,1000,6.203504909,12.40700982,
932,-0.064837955,-0.74115092,-0.018745674,0.6679371,5.2459316,1.6533605,1.6358902,2,1,0,10000,13.36504618,26.73009235,
933,0.80486017,0.41771564,-0.19007859,0.37627646,0.90500981,1.0269948,4.1898694,8,1,0,20000,16.83890301,33.67780602,
934,-0.60884684,0.68768668,-0.35799491,0.168024,4.4927731,1.3286846,0.81143022,1,1,0,10000,13.36504618,26.73009235,
935,-0.49431968,0.80276984,-0.030409502,0.33209017,3.1191118,2.3092282,3.8596525,13,1,0,83000,27.06012682,54.12025365,
936,-0.29581997,-0.2639263,-0.20511191,0.89485341,5.5474806,2.3047769,4.764699,11,1,0,40000,21.21568836,42.43137672,
937,-0.6159094,-0.58483094,-0.12575389,0.51265424,5.6424527,0.95905799,5.3957009,1,1,0,1000,6.203504909,12.40700982,
938,0.59049517,-0.58128011,-0.15687211,0.5374198,1.3143179,3.1149011,0.57109022,2,1,0,8000,12.40700982,24.81401964,
939,-0.48742041,0.20316659,0.8377707,0.13887028,4.4817352,1.1126466,5.2715788,6,1,1,35000,20.29207591,40.58415183,
940,-0.041975453,-0.79653555,0.46239999,0.38724074,0.64451903,1.8467469,3.8914094,12,1,1,120000,30.59831742,61.19663484,
941,0.36379227,0.88914108,0.18015851,0.2112492,0.68540835,2.1427,0.84653491,2,1,0,1000,6.203504909,12.40700982,
942,-0.32345685,-0.056302283,-0.94274694,0.058599886,0.11530181,1.0224864,0.81499434,25,1,0,336000,43.12709671,86.25419342,
943,-0.78469974,0.24182187,0.54690939,0.16327433,0.59041399,1.3385271,4.0808973,3,1,0,5000,10.60784418,21.21568836,
944,-0.30923176,0.83988541,-0.4395633,0.075844124,0.18191899,2.2168794,2.6179497,26,1,1,619000,52.86894935,105.7378987,
945,-0.49431968,0.80276984,-0.030409502,0.33209017,6.1383829,1.231876,2.6347589,7,1,0,15000,15.29915871,30.59831742,
946,-0.58310026,0.22914717,0.32288766,0.70938647,5.4816041,1.354134,6.2304854,5,1,1,6000,11.27251652,22.54503304,
947,-0.080670506,0.47510535,0.3453975,0.80527496,0.15511486,1.0635062,4.5174313,4,1,0,5000,10.60784418,21.21568836,
948,0.69719845,-0.40945131,0.11949574,0.57618117,0.19189334,2.3246293,2.7090206,4,1,0,6000,11.27251652,22.54503304,
949,-0.78914082,-0.32130739,0.47105491,0.22831017,6.0938182,1.3359053,0.66780341,15,1,0,170000,34.36529719,68.73059438,
950,-0.78894824,0.31716803,-0.26112664,0.45692223,0.13695152,2.0331657,0.90143377,19,1,1,300000,41.52830592,83.05661184,
951,-0.68074912,0.003103584,0.11492162,0.7234391,1.9300917,2.1949508,1.7369367,11,1,0,26000,18.3778589,36.75571781,
952,-0.085130908,-0.096165016,-0.57241386,0.80984414,3.7119029,1.3154882,0.25007901,11,1,0,71000,25.68758324,51.37516647,
953,0.026632056,-0.2134175,0.71978176,0.6600439,1.4387542,1.1663785,3.076679,2,1,0,1000,6.203504909,12.40700982,
954,-0.36474636,-0.082493715,-0.68043858,0.63020492,0.41199005,2.4782476,2.327621,8,1,0,33000,19.89795496,39.79590992,
955,-0.18039364,0.86289632,0.3909142,0.26467726,4.3544087,1.3701476,6.20467,8,1,0,14000,14.95132937,29.90265873,
956,-0.12237249,0.81394666,0.36864024,0.43199548,4.1551843,1.9336767,0.71513772,1,1,1,7000,11.86687798,23.73375597,
957,0.56950438,0.45969182,-0.67064303,0.1207732,4.5618467,2.310504,2.512856,20,1,0,103000,29.07922795,58.15845589,
958,0.24086376,-0.38284352,0.79396737,0.40624061,4.7279053,1.791604,0.48044658,9,1,0,9000,12.90381021,25.80762041,
959,-0.61158353,-0.10913876,-0.58058703,0.52628225,1.0110143,1.3406616,0.65782666,3,1,1,10000,13.36504618,26.73009235,
960,-0.80176497,0.47599584,0.16385341,0.32210717,1.3065778,1.7915936,1.4777409,1,1,0,1000,6.203504909,12.40700982,
961,0.44728792,0.87166232,0.072304294,0.18684338,3.8690515,2.7381713,1.6756731,6,1,1,21000,17.11499967,34.22999934,
962,-0.33780318,-0.80774766,0.32439709,0.35804921,3.310765,0.40085065,0.8712281,1,1,0,1000,6.203504909,12.40700982,
963,-0.44455424,0.050934598,0.48319304,0.75253016,5.2003913,2.2635593,1.3231126,5,1,0,4000,9.847450218,19.69490044,
964,-0.90210575,-0.14729619,0.36748573,0.17164882,5.4630051,2.7339172,5.8731813,9,1,0,32000,19.69490044,39.38980087,
965,-0.42256364,-0.14039938,-0.88276333,0.14985622,5.5216651,1.5450886,4.5650611,13,1,0,121000,30.68307773,61.36615547,
966,-0.2042297,0.60886067,-0.47297838,0.60321665,5.7009912,1.3947302,1.912127,3,1,1,16000,15.63185284,31.26370567,
967,-0.45854983,0.46127841,0.013398773,0.75945693,2.4333391,0.83789706,5.2768936,4,1,0,11000,13.79647141,27.59294282,
968,0.35878184,0.8739832,0.26016042,0.19936286,3.4059124,2.4737217,1.043393,5,1,1,9000,12.90381021,25.80762041,
969,-0.28018194,-0.23229295,-0.56655335,0.73929381,5.5052719,1.7711096,3.3024461,4,1,0,6000,11.27251652,22.54503304,
970,-0.33416066,-0.10816133,-0.63912636,0.6842187,1.0643749,0.71776807,0.43829867,3,1,1,19000,16.55344273,33.10688545,
971,0.35540628,-0.001017337,-0.90603626,0.22974683,4.9377384,1.522541,1.2839706,6,1,0,6000,11.27251652,22.54503304,
972,0.33992729,-0.85457647,0.39101997,0.03538274,5.288043,0.95986831,5.1836667,6,1,0,3000,8.947002289,17.89400458,
973,0.77870274,0.057822008,-0.46847391,0.41329277,0.00587274,2.0765593,4.0860724,7,1,0,7000,11.86687798,23.73375597,
974,0.77485704,0.56970823,0.23812373,0.13537405,5.7267413,2.1777821,1.221567,13,1,0,108000,29.54235066,59.08470131,
975,-0.38910487,-0.22359407,-0.59353697,0.66806954,1.2479507,0.93078303,0.20482777,1,1,1,1000,6.203504909,12.40700982,
976,-0.1900879,-0.53352642,0.78394341,0.25426137,6.1919441,0.97668219,0.8289485,11,1,0,33000,19.89795496,39.79590992,
977,0.80338842,-0.50227278,-0.23157132,0.22059867,5.413517,1.243716,1.9937291,14,1,0,60000,24.28590063,48.57180126,
978,-0.15948266,0.92794204,0.31824282,0.11050089,1.1710434,1.2972686,4.470664,7,1,0,12000,14.20248085,28.40496169,
979,-0.39018402,0.79758263,0.45937249,0.024397235,3.3022923,2.5808246,4.0545316,1,1,0,1000,6.203504909,12.40700982,
980,0.21112049,0.37153003,0.58172232,0.69209296,3.4687829,2.05884,5.6901126,5,1,0,9000,12.90381021,25.80762041,
981,0.060396865,-0.40229166,-0.59789878,0.69067407,5.6950812,1.5490985,3.887579,18,1,0,146000,32.66540763,65.33081527,
982,0.68654013,-0.25018281,0.65435714,0.1946483,6.1844106,1.8321877,0.3047308,5,1,0,8000,12.40700982,24.81401964,
983,-0.34980127,0.45250973,0.81907046,0.044695042,3.0999513,1.4917767,2.6312501,10,1,0,60000,24.28590063,48.57180126,
984,0.32930982,-0.23838633,0.85438859,0.32364652,4.6343284,1.5384405,5.1573,1,1,0,3000,8.947002289,17.89400458,
985,0.59215713,0.27713653,0.67856115,0.33481354,5.4631391,2.7513542,0.25655982,15,1,0,81000,26.84100687,53.68201374,
986,0.12801924,-0.43041497,0.8493852,0.27730647,1.8166145,2.5549786,2.4713595,3,1,0,4000,9.847450218,19.69490044,
987,-0.53524947,0.05874119,0.69613945,0.47481301,2.8451278,2.0181639,1.2299734,5,1,0,20000,16.83890301,33.67780602,
988,-0.7969169,0.49899319,0.34043497,0.005771786,1.0235963,1.2591767,1.2400973,12,1,0,218000,37.33555642,74.67111284,
989,-0.53264505,-0.61452377,0.37338695,0.44635418,3.2063618,1.612915,4.3145051,15,1,0,123000,30.85120754,61.70241509,
990,0.63130909,0.70818132,0.17321457,0.26443312,3.4044061,2.4983311,1.7189572,7,1,1,41000,21.39103258,42.78206516,
991,-0.35192767,0.76155961,-0.30254805,0.45237002,5.7148156,2.6636801,0.52551126,39,1,0,571000,51.46545693,102.9309139,
992,0.70864356,-0.44638014,0.34284443,0.42547244,0.82997382,2.296375,4.8938198,4,1,0,3000,8.947002289,17.89400458,
993,-0.39486998,-0.67122358,-0.4662146,0.41973874,3.8937523,1.7412337,3.490834,4,1,0,19000,16.55344273,33.10688545,
994,0.30553132,0.19052279,0.077733554,0.92968231,3.4689355,1.0465941,1.9580578,7,1,0,14000,14.95132937,29.90265873,
995,0.77576506,-0.58100235,0.077824727,0.23359838,6.1449332,1.2803916,1.685712,2,1,0,1000,6.203504909,12.40700982,
996,0.41001332,0.66683805,0.55722594,0.27697545,3.7763295,0.23270798,3.6560018,3,1,0,4000,9.847450218,19.69490044,
997,0.57985049,-0.20406084,0.61477774,0.49414665,1.9094543,1.3240346,2.5862224,3,1,1,5000,10.60784418,21.21568836,
998,-0.40570247,-0.42319444,0.33479261,0.73771662,0.27756464,2.1245251,5.1790676,6,1,0,43000,21.73334707,43.46669413,
999,-0.082564183,0.20377748,0.37411913,0.90093994,4.7037559,0.44335908,0.7922554,9,1,1,61000,24.4200796,48.8401592,
1000,-0.34819782,-0.50779104,0.77523774,0.14111343,3.0662293,2.338949,4.2730131,8,1,0,31000,19.4875703,38.9751406,
1001,0.53446186,-0.26591495,0.67132074,0.43928149,1.9421555,0.83867157,1.5326756,8,1,0,17000,15.95095797,31.90191594,
1002,0.22356628,-0.3994306,0.057376929,0.8872323,0.63985902,0.90639764,1.754482,5,1,0,4000,9.847450218,19.69490044,
1003,-0.63046873,0.15611899,0.19117188,0.73592752,3.310765,0.40085065,0.8712281,6,1,0,13000,14.58651628,29.17303256,
1004,-0.5694834,-0.17358769,0.27370343,0.75540882,4.8784728,2.6951311,3.8319659,13,1,0,73000,25.92655122,51.85310244,
1005,0.50957984,0.70508534,-0.44352821,0.21555936,3.7775996,0.99967819,5.4959722,1,1,0,3000,8.947002289,17.89400458,
1006,-0.10790686,0.59738308,-0.50896835,0.61027932,2.1518407,2.4258912,1.3773715,4,1,0,7000,11.86687798,23.73375597,
1007,-0.34724003,0.31231555,0.81656504,0.33927119,0.8268584,2.1412938,3.9778411,8,1,0,19000,16.55344273,33.10688545,
1008,-0.33702689,-0.68418568,-0.11122443,0.63712788,1.2859195,1.7349267,5.3429255,17,1,1,153000,33.17932964,66.35865927,
1009,-0.72278053,0.40772107,0.54284441,0.12911904,3.4574304,1.4757752,3.0161214,3,1,0,6000,11.27251652,22.54503304,
1010,-0.47801164,-0.2724086,-0.72942579,0.40649286,1.5803596,1.1651673,0.54440588,32,1,1,732000,55.90802584,111.8160517,
1011,-0.23597193,-0.32228577,0.65189791,0.64457613,4.823123,0.39132562,1.3099818,7,1,0,14000,14.95132937,29.90265873,
1012,0.025583772,0.82172132,0.54779649,0.15504344,3.3862855,1.9302481,0.30694157,5,1,1,18000,16.2577821,32.51556421,
1013,0.84330899,0.095366329,0.42166588,0.31926969,4.4335241,1.7484812,3.1914639,2,1,0,2000,7.815926418,15.63185284,
1014,-0.53264505,-0.61452377,0.37338695,0.44635418,1.5842332,2.849179,6.1969333,15,1,0,114000,30.07960166,60.15920332,
1015,-0.50758523,-0.69361871,0.44309393,0.25479031,0.95489812,1.0590898,5.7909899,2,1,0,2000,7.815926418,15.63185284,
1016,-0.077904187,-0.33866319,-0.37532663,0.85928351,0.98029321,1.6654501,0.17148198,4,1,0,2000,7.815926418,15.63185284,
1017,0.22447143,0.63343978,-0.61316395,0.41520664,4.0979514,1.6683,2.9611607,10,1,0,70000,25.56641359,51.13282718,
1018,-0.23838334,0.65810734,0.50048655,0.50949121,3.9286385,1.1026675,1.6011242,7,1,0,13000,14.58651628,29.17303256,
1019,0.52328897,-0.71771508,0.45891768,0.021172011,3.2879207,2.19137,1.8674927,6,1,0,13000,14.58651628,29.17303256,
1020,-0.26221627,-0.22577856,-0.047423691,0.93702596,1.750572,0.92786801,0.24201238,8,1,0,15000,15.29915871,30.59831742,
1021,0.88591164,0.085826166,0.44020352,0.11838564,2.1017089,1.7738845,0.12890323,13,1,0,168000,34.22999934,68.45999869,
1022,-0.69570762,0.55740136,-0.44766906,0.069907278,0.74041641,2.2011256,2.0913615,16,1,1,179000,34.96134568,69.92269137,
1023,-0.70904815,-0.31102046,-0.35278276,0.52541536,2.6080682,1.6287075,5.8469415,7,1,0,33000,19.89795496,39.79590992,
1024,-0.5694834,-0.17358769,0.27370343,0.75540882,4.9722247,1.0252035,3.7531819,7,1,0,28000,18.83749459,37.67498919,
1025,-0.18610078,-0.85149515,0.057347901,0.48686102,1.2383714,2.1168926,4.8103123,15,1,1,102000,28.9848142,57.96962841,
1026,0.18000884,0.78033936,0.4804911,0.357485,3.554528,1.8573681,0.86636394,4,1,1,2000,7.815926418,15.63185284,
1027,-0.2973395,-0.57152873,-0.070093468,0.76159769,1.1828542,1.4000801,5.2838836,4,1,1,35000,20.29207591,40.58415183,
1028,-0.20886105,0.016229359,0.95682037,0.20151539,3.7640955,2.2024822,1.7617643,8,1,0,19000,16.55344273,33.10688545,
1029,-0.50700569,-0.28250656,0.76832885,0.26982585,5.5584784,1.2384408,4.5417609,6,1,1,27000,18.61051473,37.22102945,
1030,-0.41379949,0.043905828,0.90912157,0.018445056,4.6269665,0.85835338,4.8383837,15,1,1,153000,33.17932964,66.35865927,
1031,0.70708925,0.539783,-0.063051604,0.45241979,3.9320803,2.1928208,2.628052,11,1,1,127000,31.18207683,62.36415365,
1032,-0.064837955,-0.74115092,-0.018745674,0.6679371,1.6259609,2.3196726,0.83917004,12,1,0,39000,21.03739683,42.07479367,
1033,-0.13712454,0.11143212,-0.43914557,0.88086945,6.0632639,0.35525021,1.1448739,18,1,1,250000,39.07963209,78.15926418,
1034,0.41732171,-0.82906711,0.31208819,0.20270979,5.0458045,0.94510943,1.5249053,5,1,0,9000,12.90381021,25.80762041,
1035,-0.098563261,0.93590212,0.062974356,0.33227509,4.7916493,1.2380031,5.8804708,7,1,0,28000,18.83749459,37.67498919,
1036,-0.68074912,0.003103584,0.11492162,0.7234391,0.54112625,2.7425406,5.7422881,2,1,0,1000,6.203504909,12.40700982,
